"","Plot","Patch","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","year","day","patcharea","nnd","bufferarea","ifm","tbufferarea"
"39556","8",53,"9/25/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39557","8",53,"9/25/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39558","8",53,"3/11/2015",0,0,2,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39559","8",53,"3/11/2015",0,0,2,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39560","8",53,"5/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39561","8",53,"5/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39562","8",53,"3/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39563","8",53,"3/26/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39564","8",53,"10/9/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39565","8",53,"10/9/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39568","8",53,"10/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39569","8",53,"10/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39572","8",53,"8/13/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39573","8",53,"8/13/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39574","8",53,"6/18/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39575","8",53,"6/18/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39576","8",53,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,14,2015-07-02,"2015","02",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39577","8",53,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,14,2015-07-02,"2015","02",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39578","8",53,"7/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39579","8",53,"7/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39580","8",53,"9/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39581","8",53,"9/11/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39584","8",53,"8/27/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39585","8",53,"8/27/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39590","8",53,"4/27/2015",9,2,0,0,0,0,0,0,0,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39591","8",53,"4/27/2015",9,2,0,0,0,0,0,0,0,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39592","8",53,"5/21/2015",0,1,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",0.340234484,1.67025417239898,44.272187615,40.4395983953085,44.612422099
"39593","8",53,"5/21/2015",0,1,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",0.340234484,1.67025417239898,35.359096557,33.4915483803588,35.699331041
"39594","8",54,"5/21/2015",5,4,3,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39595","8",54,"5/21/2015",5,4,3,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39600","8",54,"4/9/2015",42,0,0,3,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,8,2015-04-09,"2015","09",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39601","8",54,"4/9/2015",42,0,0,3,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,8,2015-04-09,"2015","09",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39602","8",54,"3/26/2015",0,0,1,6,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39603","8",54,"3/26/2015",0,0,1,6,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39604","8",54,"8/13/2015",17,4,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39605","8",54,"8/13/2015",17,4,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39606","8",54,"7/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,14,2015-07-02,"2015","02",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39607","8",54,"7/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,14,2015-07-02,"2015","02",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39608","8",54,"9/25/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39609","8",54,"9/25/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39610","8",54,"6/18/2015",0,0,6,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39611","8",54,"6/18/2015",0,0,6,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39612","8",54,"6/4/2015",3,0,5,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,12,2015-06-04,"2015","04",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39613","8",54,"6/4/2015",3,0,5,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,12,2015-06-04,"2015","04",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39614","8",54,"4/27/2015",3,16,1,1,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39615","8",54,"4/27/2015",3,16,1,1,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39616","8",54,"8/27/2015",14,5,2,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39617","8",54,"8/27/2015",14,5,2,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39618","8",54,"7/30/2015",5,1,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39619","8",54,"7/30/2015",5,1,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39620","8",54,"10/9/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39621","8",54,"10/9/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39622","8",54,"3/11/2015",0,0,0,0,0,0,1,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39623","8",54,"3/11/2015",0,0,0,0,0,0,1,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39626","8",54,"10/23/2015",0,0,0,0,0,0,0,0,0,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39627","8",54,"10/23/2015",0,0,0,0,0,0,0,0,0,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39628","8",54,"9/11/2015",2,3,2,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39629","8",54,"9/11/2015",2,3,2,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39630","8",54,"5/8/2015",4,21,0,0,1,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39631","8",54,"5/8/2015",4,21,0,0,1,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39634","8",54,"7/16/2015",0,1,1,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,15,2015-07-16,"2015","16",1.148252115,1.36940023359921,35.187408518,37.981326742787,36.335660633
"39635","8",54,"7/16/2015",0,1,1,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,15,2015-07-16,"2015","16",1.148252115,1.36940023359921,32.460506094,31.4982356428966,33.608758209
"39644","8",55,"10/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39645","8",55,"10/23/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,22,2015-10-23,"2015","23",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39646","8",55,"3/26/2015",0,0,0,0,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39647","8",55,"3/26/2015",0,0,0,0,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,7,2015-03-26,"2015","26",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39648","8",55,"3/11/2015",0,0,1,0,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39649","8",55,"3/11/2015",0,0,1,0,0,1,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,6,2015-03-11,"2015","11",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39650","8",55,"5/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39651","8",55,"5/8/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,10,2015-05-08,"2015","08",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39652","8",55,"8/13/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39653","8",55,"8/13/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,17,2015-08-13,"2015","13",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39654","8",55,"9/25/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39655","8",55,"9/25/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,20,2015-09-25,"2015","25",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39656","8",55,"7/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,15,2015-07-16,"2015","16",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39657","8",55,"7/16/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,15,2015-07-16,"2015","16",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39658","8",55,"8/27/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39659","8",55,"8/27/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,18,2015-08-27,"2015","27",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39662","8",55,"10/9/2015",0,0,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39663","8",55,"10/9/2015",0,0,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,21,2015-10-09,"2015","09",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39664","8",55,"5/21/2015",0,1,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39665","8",55,"5/21/2015",0,1,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,11,2015-05-21,"2015","21",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39672","8",55,"9/11/2015",0,0,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39673","8",55,"9/11/2015",0,0,1,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,19,2015-09-11,"2015","11",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39674","8",55,"6/18/2015",0,0,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39675","8",55,"6/18/2015",0,0,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,13,2015-06-18,"2015","18",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39676","8",55,"6/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,12,2015-06-04,"2015","04",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39677","8",55,"6/4/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,12,2015-06-04,"2015","04",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39678","8",55,"7/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39679","8",55,"7/30/2015",0,0,0,0,0,0,0,0,0,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,16,2015-07-30,"2015","30",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39680","8",55,"4/9/2015",0,0,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,8,2015-04-09,"2015","09",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39681","8",55,"4/9/2015",0,0,0,0,0,0,0,0,1,1,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,8,2015-04-09,"2015","09",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39686","8",55,"4/27/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
"39687","8",55,"4/27/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,9,2015-04-27,"2015","27",0.294053072,1.36940023359921,28.760966586,30.9259078509515,29.055019658
"39688","8",55,"7/2/2015",0,0,0,0,0,0,0,0,1,0,"rand ",150,169,19,0.112426036,169,367,2.25,39.33658461,21.04576274,0.53501754,14,2015-07-02,"2015","02",0.294053072,1.36940023359921,31.207953105,36.9828989868423,31.502006177
