"","X","Plot","Patch","year","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","day","patcharea","nnd","bufferarea","bufferfararea","ifm","tbufferfararea","tbufferarea","month"
"21267",21267,7,20,2015,2015-08-17,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,0.888049704,0.888049704,8
"21268",21268,7,20,2015,2015-06-23,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,0.888049704,0.888049704,6
"21269",21269,7,20,2015,2015-04-14,8,0,0,0,0,0,0,0,1,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,0.888049704,0.888049704,4
"21270",21270,7,20,2015,2015-10-14,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,0.888049704,0.888049704,10
"21271",21271,7,20,2015,2015-09-03,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.533206813,5.9242378411423,0.354842891,0.354842891,0.853594645292939,0.888049704,0.888049704,9
"21292",21292,7,24,2015,2015-08-17,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,8
"21293",21293,7,24,2015,2015-09-03,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,9
"21294",21294,7,24,2015,2015-05-12,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,10,"2015-05-12",12,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,5
"21295",21295,7,24,2015,2015-03-31,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,7,"2015-03-31",31,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,3
"21296",21296,7,24,2015,2015-04-28,0,0,0,0,0,0,0,0,0,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,9,"2015-04-28",28,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,4
"21297",21297,7,24,2015,2015-03-16,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,6,"2015-03-16",16,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,3
"21298",21298,7,24,2015,2015-09-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,19,"2015-09-14",14,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,9
"21299",21299,7,24,2015,2015-06-23,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,6
"21300",21300,7,24,2015,2015-10-14,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,10
"21301",21301,7,24,2015,2015-08-04,0,0,0,0,0,0,0,0,1,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,16,"2015-08-04",4,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,8
"21302",21302,7,24,2015,2015-04-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,4
"21303",21303,7,24,2015,2015-09-29,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,20,"2015-09-29",29,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,9
"21304",21304,7,24,2015,2015-07-07,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,14,"2015-07-07",7,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,7
"21305",21305,7,24,2015,2015-10-29,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,22,"2015-10-29",29,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,10
"21306",21306,7,24,2015,2015-06-09,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,12,"2015-06-09",9,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,6
"21307",21307,7,24,2015,2015-05-26,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,11,"2015-05-26",26,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,5
"21308",21308,7,24,2015,2015-07-21,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,15,"2015-07-21",21,0.005654867,1.38273930998545,1.045679115,1.045679115,1.17229160307039,1.051333982,1.051333982,7
"21319",21319,7,26,2015,2015-08-17,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,8
"21320",21320,7,26,2015,2015-06-23,0,0,1,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,6
"21321",21321,7,26,2015,2015-06-09,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,12,"2015-06-09",9,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,6
"21322",21322,7,26,2015,2015-10-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,10
"21323",21323,7,26,2015,2015-03-31,0,0,1,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,7,"2015-03-31",31,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,3
"21324",21324,7,26,2015,2015-04-14,0,0,2,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,4
"21325",21325,7,26,2015,2015-07-07,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,14,"2015-07-07",7,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,7
"21326",21326,7,26,2015,2015-04-28,1,0,1,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,9,"2015-04-28",28,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,4
"21327",21327,7,26,2015,2015-07-21,0,0,0,0,0,0,0,0,0,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,15,"2015-07-21",21,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,7
"21328",21328,7,26,2015,2015-05-26,0,0,0,0,0,0,0,0,1,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,11,"2015-05-26",26,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,5
"21329",21329,7,26,2015,2015-05-12,0,1,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,10,"2015-05-12",12,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,5
"21330",21330,7,26,2015,2015-10-29,0,0,0,0,0,1,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,22,"2015-10-29",29,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,10
"21331",21331,7,26,2015,2015-03-16,0,0,2,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,6,"2015-03-16",16,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,3
"21332",21332,7,26,2015,2015-09-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,19,"2015-09-14",14,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,9
"21333",21333,7,26,2015,2015-08-04,0,0,1,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,16,"2015-08-04",4,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,8
"21334",21334,7,26,2015,2015-09-03,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,9
"21335",21335,7,26,2015,2015-09-29,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,20,"2015-09-29",29,0.306383824,1.37698547542803,0.745421397,0.745421397,0.84719918771458,1.051805221,1.051805221,9
"21341",21341,7,27,2015,2015-07-21,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,15,"2015-07-21",21,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,7
"21342",21342,7,27,2015,2015-09-29,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,20,"2015-09-29",29,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,9
"21343",21343,7,27,2015,2015-06-23,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,6
"21344",21344,7,27,2015,2015-08-04,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,16,"2015-08-04",4,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,8
"21345",21345,7,27,2015,2015-08-17,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,8
"21346",21346,7,27,2015,2015-06-09,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,12,"2015-06-09",9,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,6
"21347",21347,7,27,2015,2015-05-26,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,11,"2015-05-26",26,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,5
"21348",21348,7,27,2015,2015-07-07,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,14,"2015-07-07",7,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,7
"21349",21349,7,27,2015,2015-03-31,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,7,"2015-03-31",31,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,3
"21350",21350,7,27,2015,2015-09-14,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,19,"2015-09-14",14,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,9
"21351",21351,7,27,2015,2015-04-14,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,4
"21352",21352,7,27,2015,2015-04-28,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,9,"2015-04-28",28,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,4
"21353",21353,7,27,2015,2015-03-16,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,6,"2015-03-16",16,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,3
"21354",21354,7,27,2015,2015-09-03,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,9
"21355",21355,7,27,2015,2015-05-12,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,10,"2015-05-12",12,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,5
"21356",21356,7,27,2015,2015-10-14,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,10
"21357",21357,7,27,2015,2015-10-29,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,22,"2015-10-29",29,0.028981192,1.37698547542803,1.02235279,1.02235279,1.11093498518693,1.051333982,1.051333982,10
"21373",21373,7,3,2015,2015-05-12,0,0,0,0,0,1,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,10,"2015-05-12",12,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,5
"21374",21374,7,3,2015,2015-03-16,0,0,0,0,0,1,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,6,"2015-03-16",16,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,3
"21375",21375,7,3,2015,2015-09-03,0,0,1,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,9
"21376",21376,7,3,2015,2015-06-23,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,6
"21377",21377,7,3,2015,2015-09-14,0,0,1,0,0,1,0,0,1,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,19,"2015-09-14",14,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,9
"21378",21378,7,3,2015,2015-03-31,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,7,"2015-03-31",31,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,3
"21379",21379,7,3,2015,2015-09-29,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,20,"2015-09-29",29,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,9
"21380",21380,7,3,2015,2015-08-04,0,0,1,0,0,1,0,0,1,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,16,"2015-08-04",4,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,8
"21381",21381,7,3,2015,2015-07-21,1,0,1,0,0,1,0,0,0,1,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,15,"2015-07-21",21,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,7
"21382",21382,7,3,2015,2015-04-28,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,9,"2015-04-28",28,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,4
"21383",21383,7,3,2015,2015-10-14,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,10
"21384",21384,7,3,2015,2015-10-29,0,0,0,0,0,1,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,22,"2015-10-29",29,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,10
"21385",21385,7,3,2015,2015-07-07,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,14,"2015-07-07",7,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,7
"21386",21386,7,3,2015,2015-05-26,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,11,"2015-05-26",26,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,5
"21387",21387,7,3,2015,2015-06-09,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,12,"2015-06-09",9,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,6
"21388",21388,7,3,2015,2015-08-17,1,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,8
"21389",21389,7,3,2015,2015-04-14,0,0,0,0,0,1,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.247400421,1.36102204243906,0.759637104,0.759637104,1.17217692277619,1.007037525,1.007037525,4
"21395",21395,7,30,2015,2015-04-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,8,"2015-04-14",14,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,4
"21396",21396,7,30,2015,2015-07-07,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,14,"2015-07-07",7,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,7
"21397",21397,7,30,2015,2015-06-23,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,13,"2015-06-23",23,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,6
"21398",21398,7,30,2015,2015-05-26,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,11,"2015-05-26",26,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,5
"21399",21399,7,30,2015,2015-06-09,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,12,"2015-06-09",9,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,6
"21400",21400,7,30,2015,2015-10-29,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,22,"2015-10-29",29,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,10
"21401",21401,7,30,2015,2015-08-04,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,16,"2015-08-04",4,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,8
"21402",21402,7,30,2015,2015-09-03,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,18,"2015-09-03",3,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,9
"21403",21403,7,30,2015,2015-07-21,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,15,"2015-07-21",21,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,7
"21404",21404,7,30,2015,2015-04-28,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,9,"2015-04-28",28,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,4
"21405",21405,7,30,2015,2015-10-14,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,21,"2015-10-14",14,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,10
"21406",21406,7,30,2015,2015-09-29,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,20,"2015-09-29",29,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,9
"21407",21407,7,30,2015,2015-03-31,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,7,"2015-03-31",31,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,3
"21408",21408,7,30,2015,2015-08-17,0,0,0,0,0,0,0,0,1,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,17,"2015-08-17",17,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,8
"21409",21409,7,30,2015,2015-03-16,0,0,0,0,0,0,0,0,0,0,"rand ",30,163,133,0.81595092,131,188,3.5,40.36040946,30.6452072,0.759288808,6,"2015-03-16",16,0.032986723,1.61735586662976,0.20522454,0.20522454,0.542627144779663,0.238211263,0.238211263,3
